address_street	address_locality	address_region	address_code	date_sold	mortgage	info_type	info_bedrooms	info_bathrooms	info_size	info_lot_size	info_year_built	info_sold_price	info_property_id	info_county	info_parcel_number	taxes_land	taxes_improvements	taxes_total	taxes_taxes	school	total_crime	violent_crime	property_crime	foreclosures	year_sold
1098 Mitchell Ave	Tustin	CA	92780	08/30/2019	1558.0	Single Family Residence	1.0	1.0	815.0	1325.0	1963.0	343000.0	1099622208	Orange County, CA	43208227	69938.0	57009.0	126947.0	1821 (1.43 %)	3	66.0	54.0	94.0	4	2019
20 Georgetown # 10	Irvine	CA	92612	08/30/2019	3248.0	Condominium	2.0	3.0	1447.0		1983.0	715000.0	1099631505	Orange County, CA	93918324	298278.0	153593.0	451871.0	4846 (1.07 %)	3	30.0	22.0	48.0	4	2019
389 S Via La Canada # 27	Orange	CA	92869	08/30/2019	2244.0	Condominium	2.0	2.0	994.0		1983.0	494000.0	1099631415	Orange County, CA	93822113	309088.0	96665.0	405753.0	4573 (1.12 %)	3	55.0	41.0	85.0	4	2019
20 Woodsorrel	Irvine	CA	92604	08/30/2019	4134.0	Single Family Residence	3.0	2.0	1538.0	4324.0	1978.0	910000.0	1099633770	Orange County, CA	45172305	234141.0	130719.0	364860.0	3942 (1.08 %)	3	30.0	22.0	48.0	4	2019
6915 Kent Way	Cypress	CA	90630	08/30/2019	2548.0	Single Family Residence	4.0	3.0	1547.0	2054.0	1974.0	561000.0	1099633429	Orange County, CA	22417346	28016.0	66781.0	94797.0	1397 (1.47 %)	3	31.0	15.0	68.0	4	2019
27195 Paseo Lomita	San Juan Capistrano	CA	92675	08/30/2019	3448.0	Condominium	2.0	2.0	1256.0		1993.0	759000.0	1099634836	Orange County, CA	93453062	182459.0	157969.0	340428.0	3539 (1.03 %)	3	39.0	34.0	51.0	4	2019
23 Baneberry	Aliso Viejo	CA	92656	08/30/2019	3384.0	Condominium	3.0	3.0	1494.0		1997.0	745000.0	1099627418	Orange County, CA	93789691	315193.0	180237.0	495430.0	4986 (1.00 %)	3	16.0	10.0	29.0	4	2019
23255 Via Guadix	Mission Viejo	CA	92691	08/30/2019	3429.0	Single Family Residence	3.0	2.0	1546.0	6031.0	1974.0	755000.0	1099629148	Orange County, CA	80837105	585093.0	105732.0	690825.0	6935 (1.00 %)	3	29.0	25.0	39.0	4	2019
25736 Coldbrook	El Toro	CA	92630	08/30/2019	3409.0	Single Family Residence	4.0	3.0	2136.0	6000.0	1981.0	750500.0	1099626503	Orange County, CA	61322209	110994.0	225241.0	336235.0	3402 (1.01 %)	3				4	2019
140 Blaze	Irvine	CA	92618	08/30/2019	4270.0	Condominium	3.0	3.0	2313.0		2009.0	940000.0	1099621830	Orange County, CA	93474407	551132.0	335809.0	886941.0	11763 (1.32 %)	3	30.0	22.0	48.0	4	2019
11922 Easy Way	Garden Grove	CA	92840	08/30/2019	2662.0	Single Family Residence	3.0	2.0	1393.0	7222.0	1954.0	586000.0	1099627264	Orange County, CA	8942110	472150.0	101850.0	574000.0	7089 (1.23 %)	3	76.0	57.0	122.0	4	2019
5313 E Gerda Dr	Anaheim	CA	92807	08/30/2019	3520.0	Single Family Residence	3.0	2.0	1950.0	8085.0	1965.0	775000.0	1099624949	Orange County, CA	35802206	243475.0	107464.0	350939.0	3995 (1.13 %)	3	88.0	71.0	127.0	4	2019
400 S West St	Anaheim	CA	92805	08/30/2019	2635.0	Single Family Residence	3.0	1.0	1467.0	5535.0	1928.0	580000.0	1099662578	Orange County, CA	3612123	37022.0	90184.0	127206.0	1705 (1.34 %)	3	88.0	71.0	127.0	4	2019
27755 Via Granados	Mission Viejo	CA	92692	08/30/2019	2476.0	Single Family Residence	3.0	2.0	1472.0	3700.0	1976.0	545000.0	1099657777	Orange County, CA	80843127	26269.0	39151.0	65420.0	610 (0.93 %)	3	29.0	25.0	39.0	4	2019
116 Big Oak	Irvine	CA	92618	08/30/2019	5065.0	Single Family Residence	4.0	3.0	2928.0	3840.0		1115000.0	1099658866	Orange County, CA	58070109	590862.0	471172.0	1062034.0	15554 (1.46 %)	3	30.0	22.0	48.0	4	2019
9 Catalina Vista Rd	Ladera Ranch	CA	92694	08/30/2019	9573.0	Single Family Residence						2107500.0	1099662019	Orange County, CA	74143426	182305.0	0.0	182305.0	2012 (1.10 %)	3	39.0	34.0	51.0	4	2019
17368 Buttonwood St	Fountain Valley	CA	92708	08/30/2019	5860.0	Single Family Residence	3.0	3.0	2119.0	7404.0	1967.0	1290000.0	1099657374	Orange County, CA	16710215	30091.0	67893.0	97984.0	1340 (1.36 %)	3	41.0	11.0	110.0	4	2019
1085 Maertzweiler Dr	Placentia	CA	92870	08/30/2019	4951.0	Single Family Residence	5.0	3.0	3303.0	4847.0	2000.0	1090000.0	1099653874	Orange County, CA	34068115	223264.0	446930.0	670194.0	7728 (1.15 %)	3	44.0	29.0	79.0	4	2019
1804 Burdorf Ct	Fullerton	CA	92833	08/30/2019	3616.0	Single Family Residence	3.0	3.0	1875.0	3845.0	2002.0	796000.0	1099652221	Orange County, CA	28041222	273888.0	263904.0	537792.0	8445 (1.57 %)	3	65.0	49.0	100.0	4	2019
3244 Sparkler Dr	Huntington Beach	CA	92649	08/30/2019	3852.0	Single Family Residence	3.0	3.0	1673.0	1872.0	1980.0	848000.0	1099661650	Orange County, CA	17870631	162463.0	202397.0	364860.0	4279 (1.17 %)	3	57.0	47.0	82.0	4	2019
14542 Newport Ave Unit 2	Tustin	CA	92780	08/30/2019	2476.0	Condominium	3.0	3.0	1395.0		2005.0	545000.0	1099652203	Orange County, CA	93935593	227930.0	213790.0	441720.0	5186 (1.17 %)	3	66.0	54.0	94.0	4	2019
2131 Via Puerta	Laguna Woods	CA	92637	08/30/2019	936.0	Condominium	1.0	1.0	679.0		1969.0	206000.0	1099654627	Orange County, CA	93137118	29198.0	12618.0	41816.0	444 (1.06 %)	3	14.0	5.0	34.0	4	2019
27076 Sombras	Mission Viejo	CA	92692	08/30/2019	3002.0	Single Family Residence	3.0	2.0	1472.0	5148.0	1976.0	661000.0	1099634891	Orange County, CA	75901308	187118.0	91881.0	278999.0	2770 (0.99 %)	3	29.0	25.0	39.0	4	2019
5572 E Vista Del Rio	Anaheim	CA	92807	08/30/2019	2112.0	Single Family Residence	2.0	3.0	1404.0	1537.0	1977.0	465000.0	1099658439	Orange County, CA	36326504	69461.0	106173.0	175634.0	2138 (1.21 %)	3	88.0	71.0	127.0	4	2019
33611 Via De Agua	San Juan Capistrano	CA	92675	08/30/2019	4769.0	Single Family Residence	4.0	3.0	3097.0	16308.0	1976.0	1050000.0	1099653868	Orange County, CA	67514316	755333.0	244667.0	1000000.0	10299 (1.02 %)	3	39.0	34.0	51.0	4	2019
581 N Pageant Dr	Orange	CA	92869	08/30/2019	2566.0	Condominium	2.0	3.0	1534.0		1996.0	565000.0	1099662040	Orange County, CA	93921166	254412.0	200134.0	454546.0	5164 (1.13 %)	3	55.0	41.0	85.0	4	2019
20445 Via Sonador	Yorba Linda	CA	92886	08/30/2019	4006.0	Single Family Residence	4.0	3.0	2396.0	7500.0	1987.0	882000.0	1099657082	Orange County, CA	34991102	346776.0	260035.0	606811.0	7373 (1.21 %)	3	22.0	12.0	44.0	4	2019
20872 Balgair Cir	Huntington Beach	CA	92646	08/30/2019	4724.0	Single Family Residence	5.0	3.0	2589.0	5525.0	1969.0	1040000.0	1099656159	Orange County, CA	15137216	828217.0	148718.0	976935.0	11207 (1.14 %)	3	57.0	47.0	82.0	4	2019
1016 Cabrillo Park Dr Apt C	Santa Ana	CA	92701	08/30/2019	704.0	Condominium	2.0	2.0	1007.0		1972.0	155000.0	1099662540	Orange County, CA	93177438	120496.0	72713.0	193209.0	2341 (1.21 %)	3	128.0	128.0	128.0	4	2019
17292 Juniper Ln	Huntington Beach	CA	92649	08/30/2019	8342.0	Single Family Residence						1836500.0	1099652717	Orange County, CA	16336321	148300.0	0.0	148300.0	1975 (1.33 %)	0	57.0	47.0	82.0	0	2019
15 Pastora	Foothill Ranch	CA	92610	08/30/2019	3811.0	Single Family Residence	3.0	3.0	2416.0	4900.0	1993.0	839000.0	1099660257	Orange County, CA	60118124	116950.0	275657.0	392607.0	4014 (1.02 %)	3				4	2019
426 E Center St	Anaheim	CA	92805	08/30/2019	2271.0	Condominium	2.0	3.0	1275.0		1991.0	500000.0	1099660400	Orange County, CA	93014565	79671.0	168828.0	248499.0	3143 (1.26 %)	3	88.0	71.0	127.0	4	2019
16804 Tin Mountain Cir	Fountain Valley	CA	92708	08/30/2019	3872.0	Single Family Residence	4.0	2.0	1738.0	8285.0	1970.0	852500.0	1099651998	Orange County, CA	14406115	23963.0	61947.0	85910.0	1224 (1.42 %)	3	41.0	11.0	110.0	4	2019
909 Bay Hill Pl	Placentia	CA	92870	08/30/2019	3975.0	Single Family Residence	3.0	3.0	2321.0	4785.0	1999.0	875000.0	1099658311	Orange County, CA	34066102	399417.0	424769.0	824186.0	9771 (1.18 %)	3	44.0	29.0	79.0	4	2019
701 S Hayward St # 14	Anaheim	CA	92804	08/30/2019	1590.0	Condominium	2.0	2.0	962.0		1984.0	350000.0	1099635754	Orange County, CA	93620099	104591.0	88265.0	192856.0	2458 (1.27 %)	3	88.0	71.0	127.0	4	2019
1521 Tiffany Pl	Santa Ana	CA	92705	08/30/2019	3543.0	Single Family Residence	3.0	2.0	1756.0	11290.0	1957.0	780000.0	1099652929	Orange County, CA	10341109	25477.0	42254.0	67731.0	1187 (1.75 %)	3	128.0	128.0	128.0	4	2019
15051 Sevilla Cir	Huntington Beach	CA	92647	08/30/2019	3043.0	Single Family Residence	3.0	2.0	1295.0	6240.0	1962.0	670000.0	1099665731	Orange County, CA	14522110	46573.0	49746.0	96319.0	1375 (1.42 %)	3	57.0	47.0	82.0	4	2019
237 E 20th St	Costa Mesa	CA	92627	08/30/2019	4520.0	Single Family Residence	3.0	1.0	1226.0	8530.0	1947.0	995000.0	1099704032	Orange County, CA	42627311	309309.0	51960.0	361269.0	4889 (1.35 %)	3	94.0	65.0	162.0	4	2019
1010 E Buffalo Ave	Santa Ana	CA	92706	08/30/2019	3066.0	Single Family Residence	3.0	2.0	1273.0	7080.0	1951.0	675000.0	1099664423	Orange County, CA	321218	197553.0	67304.0	264857.0	3277 (1.23 %)	3	128.0	128.0	128.0	4	2019
302 Via Alegre	San Clemente	CA	92672	08/30/2019	3711.0	Single Family Residence	4.0	2.0	1822.0	6300.0	1968.0	817000.0	1099662652	Orange County, CA	69129502	78177.0	93916.0	172093.0	1761 (1.02 %)	3	28.0	18.0	52.0	4	2019
225 N Highland Ave	Fullerton	CA	92832	08/30/2019	13968.0	Multi-Family Dwellings						3075000.0	1099663962	Orange County, CA	3215232	534454.0	1081420.0	1615874.0	19874 (1.22 %)	3	65.0	49.0	100.0	4	2019
10513 Maple St	Cypress	CA	90630	08/30/2019	2816.0	Single Family Residence	3.0	2.0	1040.0	5750.0	1971.0	620000.0	1099704907	Orange County, CA	13455108	81773.0	58019.0	139792.0	1861 (1.33 %)	3	31.0	15.0	68.0	4	2019
72 Bellatrix	Irvine	CA	92618	08/30/2019	12991.0	Single Family Residence						2860000.0	1099669455	Orange County, CA	59142111	749540.0	0.0	749540.0	8098 (1.08 %)	0	30.0	22.0	48.0	0	2019
6692 Santa Catalina Ave	Garden Grove	CA	92845	08/30/2019	3016.0	Single Family Residence	3.0	2.0	1213.0	6174.0	1960.0	664000.0	1099664966	Orange County, CA	13042322	26670.0	37126.0	63796.0	1318 (2.06 %)	3	76.0	57.0	122.0	4	2019
33254 Ocean Rdg	Dana Point	CA	92629	08/30/2019	3021.0	Condominium	3.0	3.0	1925.0		1990.0	665000.0	1099672298	Orange County, CA	93947153	277934.0	190764.0	468698.0	5748 (1.22 %)	3	33.0	23.0	55.0	4	2019
2727 Via Verbena	San Clemente	CA	92672	08/30/2019	3593.0	Single Family Residence	4.0	2.0	1819.0	6660.0	1965.0	791000.0	1099674159	Orange County, CA	69128703	241916.0	104837.0	346753.0	3527 (1.01 %)	3	28.0	18.0	52.0	4	2019
165 Seacountry Ln	Rancho Santa Margarita	CA	92688	08/30/2019	2737.0	Condominium	3.0	3.0	1541.0		1997.0	602500.0	1099674411	Orange County, CA	93880627	341325.0	176888.0	518213.0	6754 (1.30 %)	3	13.0	9.0	23.0	4	2019
2694 N Vista Valley Rd	Orange	CA	92867	08/30/2019	4202.0	Single Family Residence	4.0	3.0	2503.0	8000.0	1987.0	925000.0	1099671306	Orange County, CA	36156213	262233.0	292081.0	554314.0	6151 (1.10 %)	3	55.0	41.0	85.0	4	2019
6401 E Nohl Ranch Rd Apt 26	Anaheim	CA	92807	08/30/2019	2796.0	Single Family Residence	3.0	3.0	1698.0	2215.0	1974.0	615500.0	1099663961	Orange County, CA	36502113	394355.0	122565.0	516920.0	5827 (1.12 %)	3	88.0	71.0	127.0	4	2019
13342 Kelly St	Garden Grove	CA	92844	08/30/2019	2498.0	Single Family Residence	3.0	2.0	1139.0	7208.0	1956.0	550000.0	1099672979	Orange County, CA	9735715	113872.0	62141.0	176013.0	2395 (1.36 %)	3	76.0	57.0	122.0	4	2019
3209 Michigan Ave	Costa Mesa	CA	92626	08/30/2019	4065.0	Single Family Residence	3.0	2.0	1592.0	6100.0	1962.0	895000.0	1099667220	Orange County, CA	13907310	645996.0	107121.0	753117.0	8518 (1.13 %)	3	94.0	65.0	162.0	4	2019
1300 Cabrillo Park Dr	Santa Ana	CA	92701	08/30/2019	1226.0	Condominium	1.0	1.0	694.0		1974.0	270000.0	1099703888	Orange County, CA	93160477	159949.0	53721.0	213670.0	2635 (1.23 %)	3	128.0	128.0	128.0	4	2019
31 Summerfield # 82	Irvine	CA	92614	08/30/2019	3657.0	Condominium	3.0	3.0	1435.0		1984.0	805000.0	1099670794	Orange County, CA	93872200	238727.0	151941.0	390668.0	4125 (1.05 %)	3	30.0	22.0	48.0	4	2019
4757 Elder Ave	Seal Beach	CA	90740	08/30/2019	3566.0	Single Family Residence	4.0	2.0	1642.0	5200.0	1966.0	785000.0	1099704291	Orange County, CA	21709415	29857.0	54436.0	84293.0	1211 (1.43 %)	3	42.0	18.0	97.0	4	2019
812 S Shanada Ct	Anaheim	CA	92807	08/30/2019	3425.0	Single Family Residence	3.0	3.0	1947.0	4848.0	1990.0	754000.0	1099670900	Orange County, CA	36354102	192720.0	217861.0	410581.0	4292 (1.04 %)	3	88.0	71.0	127.0	4	2019
1230 S Kings Court Dr	Anaheim	CA	92804	08/30/2019	3679.0	Single Family Residence	4.0	2.0	2908.0	11200.0	1959.0	810000.0	1099705480	Orange County, CA	12837212	32397.0	172657.0	205054.0	2580 (1.25 %)	3	88.0	71.0	127.0	4	2019
28442 Borgona	Mission Viejo	CA	92692	08/30/2019	2385.0	Single Family Residence	2.0	2.0	1279.0	3478.0	1985.0	525000.0	1099663829	Orange County, CA	78618114	34084.0	54528.0	88612.0	844 (0.95 %)	3	29.0	25.0	39.0	4	2019
23 Preston	Irvine	CA	92618	08/30/2019	4806.0	Single Family Residence	4.0	4.0	2363.0	4242.0	2000.0	1058000.0	1099673498	Orange County, CA	46629130	381698.0	358358.0	740056.0	9442 (1.27 %)	3	30.0	22.0	48.0	4	2019
50 Anacapa Ln	Aliso Viejo	CA	92656	08/30/2019	7835.0	Single Family Residence	4.0	5.0	3700.0	6926.0	2010.0	1725000.0	1099708047	Orange County, CA	62364413	649983.0	677335.0	1327318.0	19133 (1.44 %)	3	16.0	10.0	29.0	4	2019
26042 Via Del Rey	San Juan Capistrano	CA	92675	08/30/2019	3838.0	Single Family Residence	4.0	2.0	1900.0	7280.0	1966.0	845000.0	1099718728	Orange County, CA	66801110	596655.0	110345.0	707000.0	7338 (1.03 %)	3	39.0	34.0	51.0	4	2019
4702 Amberwood Ave	La Palma	CA	90623	08/30/2019	3452.0	Single Family Residence	4.0	2.0	2423.0	4840.0	1965.0	760000.0	1099711757	Orange County, CA	26226312	496027.0	166747.0	662774.0	7669 (1.15 %)	3	42.0	8.0	122.0	4	2019
2607 Ladrillo Aisle # 31	Irvine	CA	92606	08/30/2019	2089.0	Condominium	2.0	2.0	1009.0		1994.0	460000.0	1099708073	Orange County, CA	93935082	344249.0	132163.0	476412.0	5663 (1.18 %)	3	30.0	22.0	48.0	4	2019
1700 Highland Dr	Newport Beach	CA	92660	08/30/2019	18623.0	Single Family Residence	5.0	7.0	5138.0	10230.0	1961.0	4100000.0	1099717846	Orange County, CA	11759203	2637468.0	912532.0	3550000.0	37660 (1.06 %)	3	49.0	31.0	90.0	4	2019
8712 Summercrest Cir	Garden Grove	CA	92844	08/30/2019	3339.0	Single Family Residence	4.0	3.0	2266.0	4707.0	2000.0	735000.0	1099716501	Orange County, CA	9727167	300293.0	322179.0	622472.0	7898 (1.26 %)	3	76.0	57.0	122.0	4	2019
28412 Camino La Ronda	San Juan Capistrano	CA	92675	08/30/2019	6813.0	Single Family Residence	5.0	5.0	4473.0	13791.0	1997.0	1500000.0	1099715071	Orange County, CA	66421101	323237.0	601426.0	924663.0	9519 (1.02 %)	3	39.0	34.0	51.0	4	2019
350 S B St	Tustin	CA	92780	08/30/2019	5694.0	Single Family Residence	5.0	2.0	3442.0	0.52	1986.0	1253500.0	1099708731	Orange County, CA	40156304	85527.0	233044.0	318571.0	3797 (1.19 %)	3	66.0	54.0	94.0	4	2019
24131 Juaneno Dr	Mission Viejo	CA	92691	08/30/2019	3316.0	Single Family Residence	4.0	2.0	1430.0	6000.0	1969.0	730000.0	1099718220	Orange County, CA	80911403	620316.0	87684.0	708000.0	7221 (1.02 %)	3	29.0	25.0	39.0	4	2019
10811 Morada	Orange	CA	92869	08/30/2019	14081.0	Single Family Residence	5.0	2.5	6050.0		1965.0	3100000.0	1099707752	Orange County, CA	9345116	651730.0	2262397.0	2914127.0	30883 (1.05 %)	3	55.0	41.0	85.0	4	2019
214 W Olive Ave Apt C	La Habra	CA	90631	08/30/2019	1590.0	Condominium	2.0	2.0	904.0		1984.0	350000.0	1099718188	Orange County, CA	93779028	121303.0	82411.0	203714.0	2574 (1.26 %)	3	55.0	39.0	94.0	4	2019
5043 Scholarship	Irvine	CA	92612	08/30/2019	3906.0	Condominium	2.0	3.0	1463.0		2005.0	860000.0	1099713167	Orange County, CA	93069541	297113.0	365229.0	662342.0	7375 (1.11 %)	3	30.0	22.0	48.0	4	2019
9 Berkshire	Dove Canyon	CA	92679	08/30/2019	3766.0	Single Family Residence	4.0	3.0	2954.0	5000.0	1990.0	829000.0	1099712887	Orange County, CA	80456129	201292.0	352532.0	553824.0	5709 (1.03 %)	3				4	2019
16 Opera Ln # 6	Aliso Viejo	CA	92656	08/30/2019	2678.0	Condominium	3.0	3.0	1628.0		1991.0	589500.0	1099712865	Orange County, CA	93065665	388673.0	152335.0	541008.0	5374 (0.99 %)	3	16.0	10.0	29.0	4	2019
25621 Minos St	Mission Viejo	CA	92691	08/30/2019	3566.0	Single Family Residence	5.0	3.0	3298.0	8160.0	1975.0	785000.0	1099706197	Orange County, CA	61918435	592586.0	225875.0	818461.0	8428 (1.02 %)	3	29.0	25.0	39.0	4	2019
1121 Cheri Dr	La Habra	CA	90631	08/30/2019	2907.0	Single Family Residence	3.0	2.0	1729.0	7500.0	1961.0	640000.0	1099713622	Orange County, CA	1715304	349900.0	116182.0	466082.0	5224 (1.12 %)	3	55.0	39.0	94.0	4	2019
256 Vista Marina	San Clemente	CA	92672	08/30/2019	12491.0	Single Family Residence	4.0	3.0	2029.0	6090.0	1951.0	2750000.0	1099712654	Orange County, CA	69226209	506945.0	120597.0	627542.0	6367 (1.01 %)	3	28.0	18.0	52.0	4	2019
5462 Rockledge Dr	Buena Park	CA	90621	08/30/2019	3566.0	Single Family Residence	3.0	2.0	2202.0	11050.0	1958.0	785000.0	1099718399	Orange County, CA	28026308	33440.0	65904.0	99344.0	1362 (1.37 %)	3	71.0	40.0	145.0	4	2019
26071 Glen Canyon Dr	Laguna Hills	CA	92653	08/30/2019	10220.0	Single Family Residence	5.0	5.0	5162.0	0.59	1985.0	2250000.0	1099714319	Orange County, CA	62745115	746680.0	977813.0	1724493.0	17665 (1.02 %)	3	55.0	49.0	69.0	4	2019
104 Trailblaze	Irvine	CA	92618	08/30/2019	3157.0	Condominium	2.0	3.0	1706.0			695000.0	1099705734	Orange County, CA	93020795					0	30.0	22.0	48.0	0	2019
27851 Via Del Agua	Laguna Niguel	CA	92677	08/30/2019	2907.0	Condominium	3.0	3.0	1464.0		1995.0	640000.0	1099708461	Orange County, CA	93930129	111375.0	158704.0	270079.0	2655 (0.98 %)	3	29.0	26.0	35.0	4	2019
134 Morning Glory	Rancho Santa Margarita	CA	92688	08/30/2019	2089.0	Condominium	2.0	2.0	1080.0		1989.0	460000.0	1099718366	Orange County, CA	93375313	270263.0	129439.0	399702.0	4773 (1.19 %)	3	13.0	9.0	23.0	4	2019
2600 W Segerstrom Ave Unit D	Santa Ana	CA	92704	08/30/2019	2089.0	Condominium	3.0	3.0	1263.0		1977.0	460000.0	1099716434	Orange County, CA	93307158	175529.0	87199.0	262728.0	3249 (1.23 %)	3	128.0	128.0	128.0	4	2019
28810 Martingale Dr	San Juan Capistrano	CA	92675	08/30/2019	6405.0	Single Family Residence	4.0	6.0	3946.0	10730.0		1410000.0	1099741390	Orange County, CA	66404125	144548.0	718475.0	863023.0	8953 (1.03 %)	0	39.0	34.0	51.0	0	2019
8782 Valley View St Apt C	Buena Park	CA	90620	08/30/2019	1785.0	Single Family Residence	2.0	2.0	960.0	480.0	1964.0	393000.0	1099761793	Orange County, CA	26001210	167570.0	53778.0	221348.0	2825 (1.27 %)	3	71.0	40.0	145.0	4	2019
2309 Natchez Ave	Placentia	CA	92870	08/30/2019	1840.0	Single Family Residence	2.0	2.0	928.0	1294.0	1972.0	405000.0	1099743946	Orange County, CA	33652333	116169.0	66181.0	182350.0	2553 (1.40 %)	3	44.0	29.0	79.0	4	2019
22 Saint Paul Ln	Laguna Niguel	CA	92677	08/30/2019	5621.0	Single Family Residence	3.0	4.0	3194.0	5820.0	1993.0	1237500.0	1099721431	Orange County, CA	67374119	266535.0	372490.0	639025.0	6588 (1.03 %)	3	29.0	26.0	35.0	4	2019
13342 Partridge St	Garden Grove	CA	92843	08/30/2019	2862.0	Single Family Residence	3.0	2.0	1298.0	7760.0	1956.0	630000.0	1099793531	Orange County, CA	10143420	37499.0	37954.0	75453.0	1300 (1.72 %)	3	76.0	57.0	122.0	4	2019
2500 1st Ave	Corona Del Mar	CA	92625	08/30/2019	12832.0	Multi-Family Dwellings			1979.0		1958.0	2825000.0	1099748565	Orange County, CA	45911108	51755.0	55362.0	107117.0	1547 (1.44 %)	3	49.0	31.0	90.0	4	2019
	Irvine	CA	92618	08/30/2019	26439.0	Single Family Residence						5820500.0	1099745022	Orange County, CA	58084301	11404704.0	0.0	11404704.0	123025 (1.07 %)	0				4	2019
4721 Howard Ave	Los Alamitos	CA	90720	08/30/2019	3543.0	Single Family Residence	3.0	2.0	1732.0	7992.0	1952.0	780000.0	1099794121	Orange County, CA	22216312	575861.0	127939.0	703800.0	8084 (1.14 %)	3	56.0	40.0	95.0	4	2019
7511 Mark Cir	La Palma	CA	90623	08/30/2019	3884.0	Single Family Residence	4.0	3.0	2162.0	5225.0	1968.0	855000.0	1099755606	Orange County, CA	26317236	561246.0	136862.0	698108.0	8147 (1.16 %)	3	42.0	8.0	122.0	4	2019
4822 Kron	Irvine	CA	92604	08/30/2019	2685.0	Single Family Residence	7.0	4.0	8412.0	13175.0	1972.0	591000.0	1099720989	Orange County, CA	45110148	106927.0	87508.0	194435.0	2118 (1.08 %)	3	30.0	22.0	48.0	4	2019
22224 Caminito Mescalero # 245	Laguna Hills	CA	92653	08/30/2019	2158.0	Condominium	3.0	2.0	1368.0		1982.0	475000.0	1099718839	Orange County, CA	93838245	324958.0	124304.0	449262.0	4631 (1.03 %)	3	55.0	49.0	69.0	4	2019
6097 E Montefino Ln	Anaheim	CA	92807	08/30/2019	2798.0	Single Family Residence	3.0	3.0	1538.0	2862.0	1987.0	616000.0	1099719309	Orange County, CA	8567240	392996.0	175552.0	568548.0	5965 (1.04 %)	3	88.0	71.0	127.0	4	2019
34130 Selva Rd Unit 260	Dana Point	CA	92629	08/30/2019	2880.0	Condominium	3.0	2.0	1235.0		1982.0	634000.0	1099749434	Orange County, CA	93941261	70249.0	118797.0	189046.0	2273 (1.20 %)	3	33.0	23.0	55.0	4	2019
2230 E Athens Ave	Orange	CA	92867	08/30/2019	3293.0	Single Family Residence	4.0	2.0	1634.0	7700.0	1963.0	725000.0	1099721519	Orange County, CA	37818206	573717.0	101283.0	675000.0	7503 (1.11 %)	3	55.0	41.0	85.0	4	2019
7 Via Olorosa	Rancho Santa Margarita	CA	92688	08/30/2019	2585.0	Single Family Residence	2.0	2.0	993.0	3750.0	1986.0	569000.0	1099719197	Orange County, CA	83324306	434909.0	117931.0	552840.0	6748 (1.22 %)	3	13.0	9.0	23.0	4	2019
2025 E Orangewood Ave	Anaheim	CA	92806	08/30/2019	145354.0	MISCELLANEOUS			23716.0	1.07	1963.0	32000000.0	1099793533	Orange County, CA	8327073	1796707.0	0.0	1796707.0	20241 (1.12 %)	3	88.0	71.0	127.0	4	2019
11371 Cielo Pl	Santa Ana	CA	92705	08/30/2019	5587.0	Single Family Residence	3.0	3.0	2314.0	20150.0	1967.0	1230000.0	1099793532	Orange County, CA	50205201	67596.0	103249.0	170845.0	2216 (1.29 %)	3	128.0	128.0	128.0	4	2019
309 Draft Way	Placentia	CA	92870	08/30/2019	1962.0	Condominium	2.0	2.0	859.0		1998.0	432000.0	1099721182	Orange County, CA	93449464	91748.0	127748.0	219496.0	2790 (1.27 %)	3	44.0	29.0	79.0	4	2019
1260 N Hancock St Ste 105	Anaheim	CA	92807	08/30/2019	4497.0	MISCELLANEOUS						990000.0	1099751467	Orange County, CA	93943062	228201.0	240202.0	468403.0	5427 (1.15 %)	3	88.0	71.0	127.0	4	2019
74 Marisol St	Rancho Mission Viejo	CA	92694	08/30/2019	3307.0	Single Family Residence	3.0	4.0	1944.0	1995.0		728000.0	1099720652	Orange County, CA	75541226	409922.0	329221.0	739143.0	12947 (1.75 %)	3				4	2019
271 Gallery Way	Tustin	CA	92782	08/30/2019	2226.0	Condominium	2.0	2.0	910.0		1990.0	490000.0	1099719826	Orange County, CA	93428073	307667.0	111333.0	419000.0	4835 (1.15 %)	3	66.0	54.0	94.0	4	2019
2296 Pacific Ave	Costa Mesa	CA	92627	08/30/2019	4247.0	Single Family Residence	3.0	3.0	1913.0	2847.0		935000.0	1099720150	Orange County, CA	42205402	576481.0	349404.0	925885.0	10393 (1.12 %)	3	94.0	65.0	162.0	4	2019
8059 Page St # 71	Buena Park	CA	90621	08/30/2019	2725.0	Condominium	3.0	3.0	1913.0			600000.0	1099720141	Orange County, CA	93835521	304383.0	289893.0	594276.0	6758 (1.13 %)	0	71.0	40.0	145.0	0	2019
25745 Via Lomas Unit 137	Laguna Hills	CA	92653	08/30/2019	1622.0	Condominium	2.0	1.0	897.0		1981.0	357000.0	1099794122	Orange County, CA	93925137	94192.0	60274.0	154466.0	1602 (1.03 %)	3	55.0	49.0	69.0	4	2019
11 Via Emilia	Newport Coast	CA	92657	08/29/2019	22484.0	Single Family Residence	5.0	6.0	5325.0	12602.0	2001.0	4950000.0	1099568774	Orange County, CA	47303227	3718274.0	1022154.0	4740428.0	51506 (1.08 %)	3				4	2019
